pscore,model,method,specialty,horizon_range
11.091456923582518,lgb,Single,dis_endoscopy,8-14
7.53771506695703,lgb,Single,dis_endoscopy,8-14
7.839419794069378,lgb,Single,dis_endoscopy,8-14
10.446734079066088,lgb,Single,dis_endoscopy,8-14
7.438319754160938,lgb,Single,dis_endoscopy,8-14
4.683369946415027,lgb,Single,dis_endoscopy,8-14
12.11684088476241,lgb,Single,dis_endoscopy,8-14
11.028548120794202,lgb,Single,dis_endoscopy,8-14
9.514006799216146,lgb,Single,dis_endoscopy,8-14
4.463661565812059,lgb,Single,dis_endoscopy,8-14
10.85258057230008,lgb,Multi,dis_endoscopy,8-14
7.879253126277782,lgb,Multi,dis_endoscopy,8-14
6.102805712887675,lgb,Multi,dis_endoscopy,8-14
7.54868587121221,lgb,Multi,dis_endoscopy,8-14
3.7470006133930736,lgb,Multi,dis_endoscopy,8-14
8.79924997253364,lgb,Multi,dis_endoscopy,8-14
10.990208314529855,lgb,Multi,dis_endoscopy,8-14
2.626022089516332,lgb,Multi,dis_endoscopy,8-14
6.985585094004227,lgb,Multi,dis_endoscopy,8-14
8.00798069518397,lgb,Multi,dis_endoscopy,8-14
8.363969067132798,lgb,Multi,dis_endoscopy,8-14
6.106760571843686,lgb,Multi,dis_endoscopy,8-14
4.205743547370227,lgb,Multi,dis_endoscopy,8-14
5.283976680048318,lgb,Multi,dis_endoscopy,8-14
8.452465607203653,lgb,Multi,dis_endoscopy,8-14
8.098763880244377,lgb,Multi,dis_endoscopy,8-14
9.88660903522763,lgb,Multi,dis_endoscopy,8-14
6.636799078351357,lgb,Multi,dis_endoscopy,8-14
11.7575640431192,lgb,Multi,dis_endoscopy,8-14
11.532064559227637,lgb,Multi,dis_endoscopy,8-14
16.114551173095748,lgb,Multi,dis_endoscopy,8-14
9.452971709188503,lgb,Multi,dis_endoscopy,8-14
7.006661832752551,lgb,Multi,dis_endoscopy,8-14
8.953051862097094,lgb,Multi,dis_endoscopy,8-14
7.587259652057517,lgb,Multi,dis_endoscopy,8-14
6.757994062783501,lgb,Multi,dis_endoscopy,8-14
8.45636664596294,lgb,Multi,dis_endoscopy,8-14
12.380353220491985,lgb,Multi,dis_endoscopy,8-14
9.16055391789035,lgb,Multi,dis_endoscopy,8-14
5.107178407097345,lgb,Multi,dis_endoscopy,8-14
10.44737477403512,lgb,Single,dis_endoscopy,15-21
7.733607685981576,lgb,Single,dis_endoscopy,15-21
10.342010920112372,lgb,Single,dis_endoscopy,15-21
7.590125880319522,lgb,Single,dis_endoscopy,15-21
5.735228689566287,lgb,Single,dis_endoscopy,15-21
6.310581011741945,lgb,Single,dis_endoscopy,15-21
13.46099692704735,lgb,Single,dis_endoscopy,15-21
6.278872630576757,lgb,Single,dis_endoscopy,15-21
16.32879428947876,lgb,Single,dis_endoscopy,15-21
13.628367264462321,lgb,Single,dis_endoscopy,15-21
4.083080650202476,lgb,Single,dis_endoscopy,15-21
4.405402848179238,lgb,Single,dis_endoscopy,15-21
4.547111912259999,lgb,Single,dis_endoscopy,15-21
5.765123852144645,lgb,Single,dis_endoscopy,15-21
8.421510636897848,lgb,Single,dis_endoscopy,15-21
4.996038538767391,lgb,Single,dis_endoscopy,15-21
6.134398838297028,lgb,Single,dis_endoscopy,15-21
9.054182569759941,lgb,Single,dis_endoscopy,15-21
14.203912889694697,lgb,Single,dis_endoscopy,15-21
11.09840589213034,lgb,Single,dis_endoscopy,15-21
6.955669495689187,lgb,Single,dis_endoscopy,15-21
13.910240981400722,lgb,Single,dis_endoscopy,15-21
6.948754037463784,lgb,Single,dis_endoscopy,15-21
10.197665349606627,lgb,Single,dis_endoscopy,15-21
13.297346083672897,lgb,Single,dis_endoscopy,15-21
13.862230085792984,lgb,Single,dis_endoscopy,15-21
15.358250924311246,lgb,Single,dis_endoscopy,15-21
24.818404948036818,lgb,Single,dis_endoscopy,15-21
6.3733532356787395,lgb,Single,dis_endoscopy,15-21
4.316854281627441,lgb,Single,dis_endoscopy,15-21
11.274372131819115,lgb,Multi,dis_endoscopy,15-21
7.575212981676685,lgb,Multi,dis_endoscopy,15-21
9.825928429735765,lgb,Multi,dis_endoscopy,15-21
6.2031004891736705,lgb,Multi,dis_endoscopy,15-21
7.096085869128353,lgb,Multi,dis_endoscopy,15-21
11.521018907062386,lgb,Multi,dis_endoscopy,15-21
8.805465902172134,lgb,Multi,dis_endoscopy,15-21
6.577967785503709,lgb,Multi,dis_endoscopy,15-21
9.29406940808248,lgb,Multi,dis_endoscopy,15-21
5.502901479882949,lgb,Multi,dis_endoscopy,15-21
4.632673939289921,lgb,Multi,dis_endoscopy,15-21
2.93572644870608,lgb,Multi,dis_endoscopy,15-21
5.565913269985005,lgb,Multi,dis_endoscopy,15-21
7.167667310426732,lgb,Multi,dis_endoscopy,15-21
9.838088130000939,lgb,Multi,dis_endoscopy,15-21
7.864018604614238,lgb,Multi,dis_endoscopy,15-21
9.931795519259861,lgb,Multi,dis_endoscopy,15-21
6.972341725066637,lgb,Multi,dis_endoscopy,15-21
14.184307930647362,lgb,Multi,dis_endoscopy,15-21
16.772902060699238,lgb,Multi,dis_endoscopy,15-21
8.338973483888761,lgb,Multi,dis_endoscopy,15-21
13.893078088420685,lgb,Multi,dis_endoscopy,15-21
5.843050102606567,lgb,Multi,dis_endoscopy,15-21
10.754305177966016,lgb,Multi,dis_endoscopy,15-21
13.603286477323818,lgb,Multi,dis_endoscopy,15-21
14.390787562106302,lgb,Multi,dis_endoscopy,15-21
11.589590182506635,lgb,Multi,dis_endoscopy,15-21
18.535548483230553,lgb,Multi,dis_endoscopy,15-21
6.566099010365822,lgb,Multi,dis_endoscopy,15-21
5.476796125997396,lgb,Multi,dis_endoscopy,15-21
8.433298186395628,lgb,Single,dis_endoscopy,22-42
9.547918137323975,lgb,Single,dis_endoscopy,22-42
7.699584701239809,lgb,Single,dis_endoscopy,22-42
5.99326188880988,lgb,Single,dis_endoscopy,22-42
6.6951889175974175,lgb,Single,dis_endoscopy,22-42
7.813605321788877,lgb,Single,dis_endoscopy,22-42
8.800373223096948,lgb,Single,dis_endoscopy,22-42
12.174939548328608,lgb,Single,dis_endoscopy,22-42
12.468422596181142,lgb,Single,dis_endoscopy,22-42
13.88511714012555,lgb,Single,dis_endoscopy,22-42
4.7663780127212725,lgb,Single,dis_endoscopy,22-42
4.532913574928162,lgb,Single,dis_endoscopy,22-42
6.022199851924118,lgb,Single,dis_endoscopy,22-42
6.953779064415296,lgb,Single,dis_endoscopy,22-42
6.876421593180855,lgb,Single,dis_endoscopy,22-42
6.799231913619006,lgb,Single,dis_endoscopy,22-42
13.028925637614426,lgb,Single,dis_endoscopy,22-42
15.21480124140332,lgb,Single,dis_endoscopy,22-42
18.617071100584766,lgb,Single,dis_endoscopy,22-42
15.22898068747918,lgb,Single,dis_endoscopy,22-42
13.525380958501879,lgb,Single,dis_endoscopy,22-42
11.431052662245278,lgb,Single,dis_endoscopy,22-42
9.196064023692218,lgb,Single,dis_endoscopy,22-42
8.318416877752004,lgb,Single,dis_endoscopy,22-42
13.714163545829049,lgb,Single,dis_endoscopy,22-42
16.962902981845467,lgb,Single,dis_endoscopy,22-42
15.047521627598039,lgb,Single,dis_endoscopy,22-42
6.891694155532189,lgb,Single,dis_endoscopy,22-42
6.427534323127721,lgb,Single,dis_endoscopy,22-42
8.727582339558168,lgb,Single,dis_endoscopy,22-42
8.222207036953208,lgb,Multi,dis_endoscopy,22-42
8.908242675106147,lgb,Multi,dis_endoscopy,22-42
7.030637957860834,lgb,Multi,dis_endoscopy,22-42
6.876804658397227,lgb,Multi,dis_endoscopy,22-42
10.955166623802945,lgb,Multi,dis_endoscopy,22-42
8.237050584424853,lgb,Multi,dis_endoscopy,22-42
10.177815587598184,lgb,Multi,dis_endoscopy,22-42
8.428460044625472,lgb,Multi,dis_endoscopy,22-42
8.014675445218618,lgb,Multi,dis_endoscopy,22-42
6.435021389601765,lgb,Multi,dis_endoscopy,22-42
5.356017852725541,lgb,Multi,dis_endoscopy,22-42
5.7835307172963795,lgb,Multi,dis_endoscopy,22-42
9.00007957221713,lgb,Multi,dis_endoscopy,22-42
9.568552044287847,lgb,Multi,dis_endoscopy,22-42
10.645407491938128,lgb,Multi,dis_endoscopy,22-42
7.482127296885658,lgb,Multi,dis_endoscopy,22-42
9.801862060854015,lgb,Multi,dis_endoscopy,22-42
14.09131217127228,lgb,Multi,dis_endoscopy,22-42
18.287889800005082,lgb,Multi,dis_endoscopy,22-42
17.930052425196507,lgb,Multi,dis_endoscopy,22-42
12.992335709360422,lgb,Multi,dis_endoscopy,22-42
8.49709931517016,lgb,Multi,dis_endoscopy,22-42
9.230371742843428,lgb,Multi,dis_endoscopy,22-42
9.328432642149037,lgb,Multi,dis_endoscopy,22-42
9.745495414844752,lgb,Multi,dis_endoscopy,22-42
14.239287746997961,lgb,Multi,dis_endoscopy,22-42
12.991240660396588,lgb,Multi,dis_endoscopy,22-42
7.357866583627878,lgb,Multi,dis_endoscopy,22-42
9.344457006859672,lgb,Multi,dis_endoscopy,22-42
9.432191831201797,lgb,Multi,dis_endoscopy,22-42
3.8678797903861977,lgb,Single,dis_other,1-7
4.454384194616033,lgb,Single,dis_other,1-7
3.6543979353772182,lgb,Single,dis_other,1-7
2.2238063329618174,lgb,Single,dis_other,1-7
4.825833129984241,lgb,Single,dis_other,1-7
3.005498686813485,lgb,Single,dis_other,1-7
2.1019034755153263,lgb,Single,dis_other,1-7
5.422196343195403,lgb,Single,dis_other,1-7
2.9887733215388153,lgb,Single,dis_other,1-7
3.9938715982159474,lgb,Single,dis_other,1-7
4.8767523292641135,lgb,Single,dis_other,1-7
3.6983908347479115,lgb,Single,dis_other,1-7
2.920840117032963,lgb,Single,dis_other,1-7
4.767189181954548,lgb,Single,dis_other,1-7
3.1173531610944063,lgb,Single,dis_other,1-7
4.405624495157339,lgb,Single,dis_other,1-7
4.159967258448657,lgb,Single,dis_other,1-7
5.495251983560267,lgb,Single,dis_other,1-7
4.432294559339131,lgb,Single,dis_other,1-7
4.857568535710377,lgb,Single,dis_other,1-7
2.567571822704153,lgb,Single,dis_other,1-7
2.9068842730116335,lgb,Single,dis_other,1-7
4.864131920421506,lgb,Single,dis_other,1-7
1.9849800980576136,lgb,Single,dis_other,1-7
4.577134247355766,lgb,Single,dis_other,1-7
7.370546608185175,lgb,Single,dis_other,1-7
6.278374417686927,lgb,Single,dis_other,1-7
4.512612385128547,lgb,Single,dis_other,1-7
8.544011035040631,lgb,Single,dis_other,1-7
4.3272202217644535,lgb,Single,dis_other,1-7
3.3305753341746254,lgb,Multi,dis_other,1-7
4.857302121522068,lgb,Multi,dis_other,1-7
3.667176180099209,lgb,Multi,dis_other,1-7
3.587638823222803,lgb,Multi,dis_other,1-7
4.161365065179042,lgb,Multi,dis_other,1-7
1.9974634277284078,lgb,Multi,dis_other,1-7
2.511874285314834,lgb,Multi,dis_other,1-7
2.209791044312934,lgb,Multi,dis_other,1-7
4.019070403819205,lgb,Multi,dis_other,1-7
4.895093530507846,lgb,Multi,dis_other,1-7
2.1952263792185636,lgb,Multi,dis_other,1-7
2.4389335495040263,lgb,Multi,dis_other,1-7
2.093964514491554,lgb,Multi,dis_other,1-7
5.032248452781387,lgb,Multi,dis_other,1-7
2.8963185649038032,lgb,Multi,dis_other,1-7
3.9957834416290496,lgb,Multi,dis_other,1-7
3.933813814928365,lgb,Multi,dis_other,1-7
4.508158068251807,lgb,Multi,dis_other,1-7
2.9094719778492393,lgb,Multi,dis_other,1-7
5.144537283397935,lgb,Multi,dis_other,1-7
2.9773252411619646,lgb,Multi,dis_other,1-7
2.9743455479003025,lgb,Multi,dis_other,1-7
4.967013436752511,lgb,Multi,dis_other,1-7
2.17120037319972,lgb,Multi,dis_other,1-7
4.3193247220011175,lgb,Multi,dis_other,1-7
6.623794813780553,lgb,Multi,dis_other,1-7
5.0985236481026295,lgb,Multi,dis_other,1-7
4.637845171072276,lgb,Multi,dis_other,1-7
4.976937182935141,lgb,Multi,dis_other,1-7
3.446166766951275,lgb,Multi,dis_other,1-7
5.156271886027113,lgb,Single,dis_other,8-14
3.443007078088279,lgb,Single,dis_other,8-14
3.0874875191473925,lgb,Single,dis_other,8-14
1.736145889206311,lgb,Single,dis_other,8-14
3.568437429102857,lgb,Single,dis_other,8-14
2.0360105658167504,lgb,Single,dis_other,8-14
4.094924775389048,lgb,Single,dis_other,8-14
3.1822047604347636,lgb,Single,dis_other,8-14
4.392903197979182,lgb,Single,dis_other,8-14
2.965565879846324,lgb,Single,dis_other,8-14
6.831945652319788,lgb,Single,dis_other,8-14
2.054902144410249,lgb,Single,dis_other,8-14
5.4230960705497955,lgb,Single,dis_other,8-14
2.448688235396719,lgb,Single,dis_other,8-14
3.552135814987102,lgb,Single,dis_other,8-14
3.5685103985311755,lgb,Single,dis_other,8-14
2.963452679448925,lgb,Single,dis_other,8-14
4.757739454525224,lgb,Single,dis_other,8-14
3.8806690466030878,lgb,Single,dis_other,8-14
2.902010078327456,lgb,Single,dis_other,8-14
3.0184264812537243,lgb,Single,dis_other,8-14
5.858754967505355,lgb,Single,dis_other,8-14
4.003031728754373,lgb,Single,dis_other,8-14
5.402884855454049,lgb,Single,dis_other,8-14
3.0888750006745718,lgb,Single,dis_other,8-14
1.9157097454193148,lgb,Single,dis_other,8-14
2.5822257675503666,lgb,Single,dis_other,8-14
6.663685151554156,lgb,Single,dis_other,8-14
7.004866710281446,lgb,Single,dis_other,8-14
3.9236865681012048,lgb,Single,dis_other,8-14
4.875117329721641,lgb,Multi,dis_other,8-14
2.8042095440281556,lgb,Multi,dis_other,8-14
4.771926426366297,lgb,Multi,dis_other,8-14
1.6571920175988095,lgb,Multi,dis_other,8-14
2.8873882667874895,lgb,Multi,dis_other,8-14
2.4120737112047688,lgb,Multi,dis_other,8-14
3.791737481476057,lgb,Multi,dis_other,8-14
3.5027368665559124,lgb,Multi,dis_other,8-14
4.206626848318066,lgb,Multi,dis_other,8-14
2.2467233510386926,lgb,Multi,dis_other,8-14
5.35340712504327,lgb,Multi,dis_other,8-14
2.696441924878149,lgb,Multi,dis_other,8-14
4.870714745830317,lgb,Multi,dis_other,8-14
1.9732779951094488,lgb,Multi,dis_other,8-14
4.274853853660348,lgb,Multi,dis_other,8-14
3.1339077678855127,lgb,Multi,dis_other,8-14
2.3466279669054195,lgb,Multi,dis_other,8-14
3.57889974043021,lgb,Multi,dis_other,8-14
3.51299836524633,lgb,Multi,dis_other,8-14
2.5830734916324283,lgb,Multi,dis_other,8-14
3.4194353392994072,lgb,Multi,dis_other,8-14
4.675078749969224,lgb,Multi,dis_other,8-14
3.1392397685169975,lgb,Multi,dis_other,8-14
4.01346431673066,lgb,Multi,dis_other,8-14
2.769000241052274,lgb,Multi,dis_other,8-14
2.4527539467971544,lgb,Multi,dis_other,8-14
3.2758218311985465,lgb,Multi,dis_other,8-14
5.105568919347513,lgb,Multi,dis_other,8-14
4.185489365348064,lgb,Multi,dis_other,8-14
4.430895551071333,lgb,Multi,dis_other,8-14
3.9939577809234423,lgb,Single,dis_other,15-21
2.4902217036032996,lgb,Single,dis_other,15-21
2.4803594546443906,lgb,Single,dis_other,15-21
5.573399108604503,lgb,Single,dis_other,15-21
2.8684625278512597,lgb,Single,dis_other,15-21
4.115152617149698,lgb,Single,dis_other,15-21
6.36555904064319,lgb,Single,dis_other,15-21
4.069963561755515,lgb,Single,dis_other,15-21
3.525395645508102,lgb,Single,dis_other,15-21
7.554626550546063,lgb,Single,dis_other,15-21
3.3474546131987446,lgb,Single,dis_other,15-21
2.9392724643020123,lgb,Single,dis_other,15-21
3.7842251594616245,lgb,Single,dis_other,15-21
2.6367675628787697,lgb,Single,dis_other,15-21
4.124677923021493,lgb,Single,dis_other,15-21
3.0661079258364126,lgb,Single,dis_other,15-21
5.583612072541878,lgb,Single,dis_other,15-21
4.145633786854127,lgb,Single,dis_other,15-21
3.847292604898136,lgb,Single,dis_other,15-21
2.3997227252295774,lgb,Single,dis_other,15-21
3.486944584763762,lgb,Single,dis_other,15-21
5.225609749413516,lgb,Single,dis_other,15-21
2.294468018958131,lgb,Single,dis_other,15-21
3.0847962844764036,lgb,Single,dis_other,15-21
7.260002999560383,lgb,Single,dis_other,15-21
6.52303354760244,lgb,Single,dis_other,15-21
9.665790124229726,lgb,Single,dis_other,15-21
9.08012992753677,lgb,Single,dis_other,15-21
2.640295500616136,lgb,Single,dis_other,15-21
5.553730324695032,lgb,Single,dis_other,15-21
4.541435631014662,lgb,Multi,dis_other,15-21
3.1018503566175784,lgb,Multi,dis_other,15-21
3.210288915620002,lgb,Multi,dis_other,15-21
4.5298906766225695,lgb,Multi,dis_other,15-21
2.725190913828563,lgb,Multi,dis_other,15-21
3.3140511238009664,lgb,Multi,dis_other,15-21
2.860790928295889,lgb,Multi,dis_other,15-21
5.579997646923497,lgb,Multi,dis_other,15-21
4.315337035942852,lgb,Multi,dis_other,15-21
4.778375252138727,lgb,Multi,dis_other,15-21
3.228492853593341,lgb,Multi,dis_other,15-21
2.582028110736162,lgb,Multi,dis_other,15-21
3.511312695577229,lgb,Multi,dis_other,15-21
3.0430068568456115,lgb,Multi,dis_other,15-21
4.17357592849122,lgb,Multi,dis_other,15-21
3.563157164971836,lgb,Multi,dis_other,15-21
5.092642974632166,lgb,Multi,dis_other,15-21
3.009536455270658,lgb,Multi,dis_other,15-21
4.034918006097453,lgb,Multi,dis_other,15-21
2.7008974212000547,lgb,Multi,dis_other,15-21
2.7043370509672755,lgb,Multi,dis_other,15-21
5.081581668327437,lgb,Multi,dis_other,15-21
2.2106030025753745,lgb,Multi,dis_other,15-21
2.621479954364179,lgb,Multi,dis_other,15-21
6.804072056777974,lgb,Multi,dis_other,15-21
5.13640075136618,lgb,Multi,dis_other,15-21
7.24069399552466,lgb,Multi,dis_other,15-21
4.993985219732179,lgb,Multi,dis_other,15-21
3.0581519812615445,lgb,Multi,dis_other,15-21
6.085901763720574,lgb,Multi,dis_other,15-21
2.990986800223968,lgb,Single,dis_other,22-42
3.276306128161946,lgb,Single,dis_other,22-42
3.54038906012602,lgb,Single,dis_other,22-42
2.4676596738146825,lgb,Single,dis_other,22-42
3.199612085616093,lgb,Single,dis_other,22-42
4.1564515819228065,lgb,Single,dis_other,22-42
3.875900119242231,lgb,Single,dis_other,22-42
4.135460515373562,lgb,Single,dis_other,22-42
4.974685258931893,lgb,Single,dis_other,22-42
3.1041295470185384,lgb,Single,dis_other,22-42
4.002207087756925,lgb,Single,dis_other,22-42
4.181452769362043,lgb,Single,dis_other,22-42
3.329611084387286,lgb,Single,dis_other,22-42
3.852611398123642,lgb,Single,dis_other,22-42
4.12592435687899,lgb,Single,dis_other,22-42
4.83397216087034,lgb,Single,dis_other,22-42
4.537819587370139,lgb,Single,dis_other,22-42
3.6692239733061096,lgb,Single,dis_other,22-42
2.7822051843890314,lgb,Single,dis_other,22-42
4.6041640907177435,lgb,Single,dis_other,22-42
4.521984250976084,lgb,Single,dis_other,22-42
3.851133194105738,lgb,Single,dis_other,22-42
5.436969869867913,lgb,Single,dis_other,22-42
5.6113429588621075,lgb,Single,dis_other,22-42
4.411521455894383,lgb,Single,dis_other,22-42
6.518819299086887,lgb,Single,dis_other,22-42
5.494329227554083,lgb,Single,dis_other,22-42
4.6023905606633955,lgb,Single,dis_other,22-42
4.171462179318254,lgb,Single,dis_other,22-42
3.332612232384211,lgb,Single,dis_other,22-42
3.475998621817778,lgb,Multi,dis_other,22-42
3.955482297086035,lgb,Multi,dis_other,22-42
2.6938333199692215,lgb,Multi,dis_other,22-42
2.2360985645712335,lgb,Multi,dis_other,22-42
3.0721009244807584,lgb,Multi,dis_other,22-42
3.513181493714617,lgb,Multi,dis_other,22-42
4.346950399324517,lgb,Multi,dis_other,22-42
4.301964383602687,lgb,Multi,dis_other,22-42
4.197170823367417,lgb,Multi,dis_other,22-42
2.8613190939807143,lgb,Multi,dis_other,22-42
4.556452589414186,lgb,Multi,dis_other,22-42
4.027029095460749,lgb,Multi,dis_other,22-42
3.450476766495951,lgb,Multi,dis_other,22-42
3.4585044784641474,lgb,Multi,dis_other,22-42
3.7883278518779853,lgb,Multi,dis_other,22-42
4.2143907705986985,lgb,Multi,dis_other,22-42
3.6267411081492833,lgb,Multi,dis_other,22-42
3.459621869548342,lgb,Multi,dis_other,22-42
2.763929957330671,lgb,Multi,dis_other,22-42
4.33921077642247,lgb,Multi,dis_other,22-42
4.196800732405817,lgb,Multi,dis_other,22-42
3.4653704204611864,lgb,Multi,dis_other,22-42
4.922139263813911,lgb,Multi,dis_other,22-42
4.97988232143708,lgb,Multi,dis_other,22-42
3.786044597040491,lgb,Multi,dis_other,22-42
4.794383825425261,lgb,Multi,dis_other,22-42
3.6252548223481837,lgb,Multi,dis_other,22-42
4.014416542221494,lgb,Multi,dis_other,22-42
5.430963272406649,lgb,Multi,dis_other,22-42
3.7722002961240144,lgb,Multi,dis_other,22-42
1.7209426582465868,lgb,Single,dis_general_surgery,1-7
4.172074766645048,lgb,Single,dis_general_surgery,1-7
3.5741579269069903,lgb,Single,dis_general_surgery,1-7
3.62043353812793,lgb,Single,dis_general_surgery,1-7
2.9120752098418987,lgb,Single,dis_general_surgery,1-7
3.9932549620959326,lgb,Single,dis_general_surgery,1-7
2.9309015759947106,lgb,Single,dis_general_surgery,1-7
5.186703462759695,lgb,Single,dis_general_surgery,1-7
2.848205361006758,lgb,Single,dis_general_surgery,1-7
3.6392661274583253,lgb,Single,dis_general_surgery,1-7
